1995,199516J1-Q1Oobscu,10.09.95,Switzerland,Wallis,"Nufenenpaß, Paßhöhe I","46,4666666667","8,4",2235,foetida,Schleich. 1805,Pontania,obscura,Pontania obscura,Oobscu,Kopelke 2005,RK3,Leaf blade bean gall,42,14,28,3,25,"0,1071428571",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,199516T1-V1Ofoeti,10.09.95,Switzerland,Wallis,"Nufenenpaß, Paßhöhe I","46,4666666667","8,4",2235,foetida,Schleich. 1805,Pontania,foetidae,Pontania foetidae,Ofoeti,Kopelke 1989,RK2,Leaf midrib bean gall,7,0,7,2,5,"0,2857142857",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,199516V-H1Ohasta,10.09.95,Switzerland,Wallis,"Nufenenpaß, Paßhöhe I","46,4666666667","8,4",2235,hastata,Linnaeus 1753,Pontania,hastatae,Pontania hastatae,Ohasta,Vikberg 1970,RK4,Leaf midrib pea gall,52,3,49,5,44,"0,1020408163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1995,199517A1-C1Oretic,10.09.95,Switzerland,Wallis,"Nufenenpaß, Paßhöhe I","46,4666666667","8,4",2235,reticulata,Linnaeus 1753,Pontania,reticulatae,Pontania reticulatae,Oretic,Malaise 1920,RK4,Leaf midrib pea gall,9,1,8,3,5,"0,375",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,199517A-XOretus,10.09.95,Switzerland,Wallis,"Nufenenpaß, Paßhöhe I","46,4666666667","8,4",2235,retusa,Linnaeus 1763,Pontania,retusae,Pontania retusae,Oretus,Benson 1960,RK2,Leaf midrib bean gall,98,0,98,48,50,"0,4897959184",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,199517E1-L1Okriec,11.09.95,Switzerland,Tessin,"Nufenenpaß, Val de Bedretto II","46,4833333333","8,4666666667",1634,elaeagnos,Scop. 1772,Pontania,kriechbaumeri,Pontania kriechbaumeri,Okriec,Konow 1901,RK4,Leaf midrib pea gall,32,0,32,2,30,"0,0625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1995,199517N1-18CEdaphn,11.09.95,Switzerland,Wallis,"Obergoms, Obergesteln","46,5","8,3166666667",1362,daphnoides,Villars 1789,Euura,daphnoidica,Euura daphnoidica,Edaphn,Kopelke 2001,Knospe,Bud gall,62,21,41,3,38,"0,0731707317",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,199518E-C1Oadaph,13.09.95,Switzerland,Wallis,"Obergoms, Reckingen","46,4666666667","8,2333333333",1350,daphnoides,Villars 1789,Pontania,acutifoliae daphnoides,Pontania acutifoliae daphnoides,Oadaph,Zinovjev 1993,RK4,Leaf midrib pea gall,67,2,65,12,53,"0,1846153846",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,
1995,199519A-S1Emyrsi,14.09.95,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,mielichhoferi,Sauter 1849,Euura,myrsinifoliae,Euura myrsinifoliae,Emyrsi,Kopelke 2001,Knospe,Bud gall,231,25,206,26,180,"0,1262135922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,199520A1-K1Oadaph,14.09.95,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,daphnoides,Villars 1789,Pontania,acutifoliae daphnoides,Pontania acutifoliae daphnoides,Oadaph,Zinovjev 1993,RK4,Leaf midrib pea gall,33,5,28,19,9,"0,6785714286",,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,199520A-VEmyrsi,14.09.95,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,mielichhoferi,Sauter 1849,Euura,myrsinifoliae,Euura myrsinifoliae,Emyrsi,Kopelke 2001,Knospe,Bud gall,110,1,109,12,97,"0,1100917431",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,199520M1-21E1Egemmf,14.09.95,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,waldsteiniana,Willd. 1806,Euura,gemmafoetidae,Euura gemmafoetidae,Egemmf,Kopelke 2001,Knospe,Bud gall,238,25,213,85,128,"0,3990610329",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,199521G1-I1Ehasta,14.09.95,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,hastata,Linnaeus 1753,Euura,hastatae,Euura hastatae,Ehasta,Malaise 1920,Knospe,Bud gall,12,1,11,6,5,"0,5454545455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,19956bA-EHpolit,27.06.95,Germany,Hessen,"Mörfelden, Baggersee","49,9833333333","8,5833333333",102,purpurea,Linnaeus 1753,Phyllocolpa,polita,Phyllocolpa polita,Hpolit,(Zaddach 1883),Blattfalte einfach,Leaf fold,14,7,7,3,4,"0,4285714286",,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995ohneohneHangli,04.07.95,Germany,Hessen,"Hanau, Steinheim","50,1","8,9",116,viminalis,Linnaeus 1753,Phyllocolpa,anglica,Phyllocolpa anglica,Hangli,(Cameron 1877),Blattrolle einfach,Leaf roll,21,5,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZ?Epurpu,01.10.95,Germany,Hessen,Griesheim bei Darmstadt,"49,85","8,5166666667",92,purpurea,Linnaeus 1753,Euura,purpureae,Euura purpureae,Epurpu,Kopelke 1996,Sproß,Shoot gall,23,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZA1Hpolit,12.09.95,Switzerland,Wallis,"Obergoms, Obergesteln","46,5","8,3166666667",1362,purpurea,Linnaeus 1753,Phyllocolpa,polita,Phyllocolpa polita,Hpolit,(Zaddach 1883),Blattfalte einfach,Leaf fold,28,8,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZAHleuca,12.07.95,Germany,Hessen,"Taunus, Hunoldstal","50,2833333333","8,45",394,cinerea,Linnaeus 1753,Phyllocolpa,leucapsis,Phyllocolpa leucapsis,Hleuca,(Tischbein 1846),Blattrolle verdrillt,Leaf roll,75,4,71,4,67,"0,0563380282",,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZB1Eelaea,11.09.95,Switzerland,Tessin,"Nufenenpaß, Val de Bedretto I","46,4666666667","8,4166666667",1956,elaeagnos,Scop. 1772,Euura,elaeagnos,Euura elaeagnos,Eelaea,Kopelke 1996,Sproß,Shoot gall,177,0,177,59,118,"0,3333333333",13,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,2,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZBHalien,12.07.95,Germany,Hessen,"Taunus, Usingen","50,35","8,5666666667",301,aurita,Linnaeus 1753,Phyllocolpa,alienata,Phyllocolpa alienata,Halien,(Förster 1854),Blattrolle verdrillt,Leaf roll,31,12,19,1,18,"0,0526315789",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZC1Epurpu,10.09.95,Switzerland,Wallis,"Nufenenpaß, Paßhöhe I","46,4666666667","8,4",2235,purpurea,Linnaeus 1753,Euura,purpureae,Euura purpureae,Epurpu,Kopelke 1996,Sproß,Shoot gall,119,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZCHpolit,12.07.95,Germany,Hessen,Kilianstätten,"50,1833333333","8,8333333333",112,purpurea,Linnaeus 1753,Phyllocolpa,polita,Phyllocolpa polita,Hpolit,(Zaddach 1883),Blattfalte einfach,Leaf fold,82,21,61,2,59,"0,0327868852",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1995,1995SZD1Eelaea,11.09.95,Switzerland,Tessin,"Nufenenpaß, Val de Bedretto II","46,4833333333","8,4666666667",1634,elaeagnos,Scop. 1772,Euura,elaeagnos,Euura elaeagnos,Eelaea,Kopelke 1996,Sproß,Shoot gall,171,0,171,141,30,"0,8245614035",,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
1995,1995SZDHleuca,12.07.95,Germany,Hessen,"Taunus, Usingen","50,35","8,5666666667",301,cinerea,Linnaeus 1753,Phyllocolpa,leucapsis,Phyllocolpa leucapsis,Hleuca,(Tischbein 1846),Blattrolle verdrillt,Leaf roll,84,37,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZE1Epurpu,13.09.95,Switzerland,Wallis,"Obergoms, Obergesteln","46,5","8,3166666667",1362,purpurea,Linnaeus 1753,Euura,purpureae,Euura purpureae,Epurpu,Kopelke 1996,Sproß,Shoot gall,35,0,35,26,9,"0,7428571429",4,,,,,,,,,,,,,,,,,,,,,,9,4,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZEHpruss,12.07.95,Germany,Hessen,"Taunus, Dorfweil","50,2666666667","8,45",437,cinerea,Linnaeus 1753,Phyllocolpa,prussica,Phyllocolpa prussica,Hpruss,(Zaddach 1883),Blattfalte einfach,Leaf fold,135,41,94,3,91,"0,0319148936",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZF1Eatraa,12.10.95,Germany,Hessen,"Taunus, Usingen","50,35","8,5666666667",301,fragilis,Linnaeus 1753,Euura,atra,Euura atra,Eatraa,(Jurine 1807),Sproß,Shoot gall,90,0,90,25,65,"0,2777777778",5,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZFHleuca,12.07.95,Germany,Hessen,"Taunus, Dorfweil","50,2666666667","8,45",437,cinerea,Linnaeus 1753,Phyllocolpa,leucapsis,Phyllocolpa leucapsis,Hleuca,(Tischbein 1846),Blattrolle verdrillt,Leaf roll,92,36,56,4,52,"0,0714285714",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1995,1995SZG1Eatraa,11.10.95,Germany,Hessen,"Kühkopf, Mordhecke III","49,85","8,3833333333",85,alba,Linnaeus 1753,Euura,atra,Euura atra,Eatraa,(Jurine 1807),Sproß,Shoot gall,95,0,95,55,40,"0,5789473684",,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZGHsglab,23.07.95,Italy,Trentino,Mt. Altissimo di Nago,"45,7833333333","10,9",1100,glabra,Scop. 1772,Phyllocolpa,Ph. sp. / S. glabra,Phyllocolpa Ph. sp. / S. glabra,Hsglab,nicht vorh,Blattfalte einfach,Leaf fold,108,35,73,5,68,"0,0684931507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZH1Eatraa,11.10.95,Germany,Hessen,"Mörfelden, Baggersee","49,9833333333","8,5833333333",102,fragilis,Linnaeus 1753,Euura,atra,Euura atra,Eatraa,(Jurine 1807),Sproß,Shoot gall,69,0,69,15,54,"0,2173913043",4,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZHHsglab,27.07.95,Italy,Trentino,"Val di Egro, Mt. Tremalzo I","45,8333333333","10,6666666667",1564,glabra,Scop. 1772,Phyllocolpa,Ph. sp. / S. glabra,Phyllocolpa Ph. sp. / S. glabra,Hsglab,nicht vorh,Blattfalte einfach,Leaf fold,86,22,64,3,61,"0,046875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZIHsglab,24.07.95,Italy,Lombardei,"Paso del Maniva, Dosso Alto","45,8166666667","10,4",1630,glabra,Scop. 1772,Phyllocolpa,Ph. sp. / S. glabra,Phyllocolpa Ph. sp. / S. glabra,Hsglab,nicht vorh,Blattfalte einfach,Leaf fold,43,14,29,4,25,"0,1379310345",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZJHsglab,24.07.95,Italy,Lombardei,"Paso del Maniva, Dosso Alto","45,8166666667","10,4",1630,glabra,Scop. 1772,Phyllocolpa,Ph. sp. / S. glabra,Phyllocolpa Ph. sp. / S. glabra,Hsglab,nicht vorh,Blattfalte einfach,Leaf fold,115,46,69,7,62,"0,1014492754",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZKHsglab,25.07.95,Italy,Trentino,"Val di Egro, Mt. Tremalzo I","45,8333333333","10,6666666667",1564,glabra,Scop. 1772,Phyllocolpa,Ph. sp. / S. glabra,Phyllocolpa Ph. sp. / S. glabra,Hsglab,nicht vorh,Blattfalte einfach,Leaf fold,213,75,138,19,119,"0,1376811594",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZLHpolit,26.07.95,Italy,Trentino,"Val Vermiglio, Pellizano","46,3","10,75",931,purpurea,Linnaeus 1753,Phyllocolpa,polita,Phyllocolpa polita,Hpolit,(Zaddach 1883),Blattfalte einfach,Leaf fold,47,14,33,8,25,"0,2424242424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZMHischn,26.07.95,Italy,Lombardei,"Paso di Gavia, Pezzo","46,4","10,4833333333",1831,myrsinifolia,Salisbury 1796,Phyllocolpa,ischnocera,Phyllocolpa ischnocera,Hischn,(Thomson 1862),Blattfalte einfach,Leaf fold,4,2,2,1,1,"0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZNHplicg,29.07.95,Austria,Tirol,"Ötztal, Obergurgl","46,8666666667","11,0166666667",1894,glaucosericea,Floderus 1943,Phyllocolpa,plicaglauca,Phyllocolpa plicaglauca,Hplicg,Kopelke 2007,Blattfalte einfach,Leaf fold,80,18,62,12,50,"0,1935483871",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZOHplicg,29.07.95,Austria,Tirol,"Ötztal, Vent/ Gample","46,8666666667","10,9166666667",1833,glaucosericea,Floderus 1943,Phyllocolpa,plicaglauca,Phyllocolpa plicaglauca,Hplicg,Kopelke 2007,Blattfalte einfach,Leaf fold,66,23,43,12,31,"0,2790697674",,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZPHpolit,26.07.95,Italy,Lombardei,"Paso di Gavia, Pezzo","46,4","10,4833333333",1831,purpurea,Linnaeus 1753,Phyllocolpa,polita,Phyllocolpa polita,Hpolit,(Zaddach 1883),Blattfalte einfach,Leaf fold,85,23,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZQHsglab,25.07.95,Italy,Trentino,"Val di Egro, Mt. Tremalzo I","45,8333333333","10,6666666667",1564,glabra,Scop. 1772,Phyllocolpa,Ph. sp. / S. glabra,Phyllocolpa Ph. sp. / S. glabra,Hsglab,nicht vorh,Blattfalte einfach,Leaf fold,77,32,45,1,44,"0,0222222222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZRHspira,23.07.95,Italy,Trentino,Mt. Altissimo di Nago,"45,7833333333","10,9",1100,appendiculata,Villars 1789,Phyllocolpa,spirappendiculata,Phyllocolpa spirappendiculata,Hspira,Kopelke 2007,Blattrolle verdrillt,Leaf roll,59,18,41,1,40,"0,0243902439",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZSHspira,29.07.95,Austria,Tirol,"Ötztal, Vent/ Gample","46,8666666667","10,9166666667",1833,appendiculata,Villars 1789,Phyllocolpa,spirappendiculata,Phyllocolpa spirappendiculata,Hspira,Kopelke 2007,Blattrolle verdrillt,Leaf roll,34,10,24,1,23,"0,0416666667",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZTHcarin,29.07.95,Austria,Tirol,"Ötztal, Vent/ Gample","46,8666666667","10,9166666667",1833,pentandra,Linnaeus 1753,Phyllocolpa,carinifrons,Phyllocolpa carinifrons,Hcarin,(Benson 1940),Blattfalte einfach,Leaf fold,277,89,188,55,133,"0,2925531915",,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZUHspirh,10.09.95,Switzerland,Wallis,"Grimselpaß, Grimselsee","46,5666666667","8,3166666667",1992,helvetica,Villars 1789,Phyllocolpa,spirhelvetica,Phyllocolpa spirhelvetica,Hspirh,Kopelke 2007,Blattrolle verdrillt,Leaf roll,84,13,71,4,67,"0,0563380282",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZVHplicg,10.09.95,Switzerland,Wallis,"Grimselpaß, Grimselsee","46,5666666667","8,3166666667",1992,glaucosericea,Floderus 1943,Phyllocolpa,plicaglauca,Phyllocolpa plicaglauca,Hplicg,Kopelke 2007,Blattfalte einfach,Leaf fold,240,68,172,22,150,"0,1279069767",,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZWHtuber,10.09.95,Switzerland,Wallis,"Nufenenpaß, Paßhöhe I","46,4666666667","8,4",2235,hastata,Linnaeus 1753,Phyllocolpa,tuberculata,Phyllocolpa tuberculata,Htuber,Benson 1953,Blattrolle einfach,Leaf roll,119,71,48,2,46,"0,0416666667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZXHischn,14.09.95,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,mielichhoferi,Sauter 1849,Phyllocolpa,ischnocera,Phyllocolpa ischnocera,Hischn,(Thomson 1862),Blattfalte einfach,Leaf fold,314,65,249,6,243,"0,0240963855",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZYHplicd,12.09.95,Switzerland,Wallis,"Obergoms, Obergesteln","46,5","8,3166666667",1362,daphnoides,Villars 1789,Phyllocolpa,plicadaphnoides,Phyllocolpa plicadaphnoides,Hplicd,Kopelke 2007,Blattfalte einfach,Leaf fold,92,44,48,19,29,"0,3958333333",,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995SZZHplicd,14.09.95,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,daphnoides,Villars 1789,Phyllocolpa,plicadaphnoides,Phyllocolpa plicadaphnoides,Hplicd,Kopelke 2007,Blattfalte einfach,Leaf fold,249,59,190,8,182,"0,0421052632",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
